# i,scycle,rvalve,cvalve,ivalve,draws
865,54,-2000,-1500,1500,6
866,54,-2000,-1500,1500,0
867,54,-2000,-1500,1500,0
868,54,-2000,-1500,1500,0
869,54,-2000,-1500,1500,0
870,54,-2000,-1500,1500,0
871,54,-2000,-1500,1500,0
872,54,-2000,-1500,1500,0
873,54,-2000,-1500,1500,0
874,54,-2000,-1500,1500,0
875,54,-2000,-1500,1500,0
876,54,-2000,-1500,1500,0
877,54,-2000,-1500,1500,0
878,54,-2000,-1500,1500,0
879,55,-2000,-1500,1500,0
880,55,-2000,-1500,1500,0
881,55,-2000,-1500,1500,6
882,55,-2000,-1500,1500,0
883,55,-2000,-1500,1500,0
884,55,-2000,-1500,1500,0
885,55,-2000,-1500,1500,0
886,55,-2000,-1500,1500,0
887,55,-2000,-1500,1500,0
888,55,-2000,-1500,1500,0
889,55,-2000,-1500,1500,0
890,55,-2000,-1500,1500,0
891,55,-2000,-1500,1500,0
892,55,-2000,-1500,1500,0
893,55,-2000,-1500,1500,0
894,55,-2000,-1500,1500,0
895,56,-2000,-1500,1500,0
896,56,-2000,-1500,1500,0
897,56,-2000,-1500,1500,16
898,56,-2000,-1500,1500,0
899,56,-2000,-1500,1500,0
900,56,-2000,-1500,1500,0
901,56,-2000,-1500,1500,0
902,56,-2000,-1500,1500,0
903,56,-2000,-1500,1500,0
904,56,-2000,-1500,1500,0
905,56,-2000,-1500,1500,0
906,56,-2000,-1500,1500,0
907,56,-2000,-1500,1500,0
908,56,-2000,-1500,1500,0
909,56,-2000,-1500,1500,0
910,56,-2000,-1500,1500,0
911,57,-2000,-1500,1500,0
912,57,-2000,-1500,1500,0
913,57,-2000,-1500,1500,6
914,57,-2000,-1500,1500,0
915,57,-2000,-1500,1500,0
916,57,-2000,-1500,1500,0
917,57,-2000,-1500,1500,0
918,57,-2000,-1500,1500,0
919,57,-2000,-1500,1500,0
920,57,-2000,-1500,1500,0
921,57,-2000,-1500,1500,0
922,57,-2000,-1500,1500,0
923,57,-2000,-1500,1500,0
924,57,-2000,-1500,1500,0
925,57,-2000,-1500,1500,0
926,57,-2000,-1500,1500,0
927,58,-2000,-1500,1500,0
928,58,-2000,-1500,1500,0
929,58,-2000,-1500,1500,6
930,58,-2000,-1500,1500,0
931,58,-2000,-1500,1500,0
932,58,-2000,-1500,1500,0
933,58,-2000,-1500,1500,0
934,58,-2000,-1500,1500,0
935,58,-2000,-1500,1500,0
936,58,-2000,-1500,1500,0
937,58,-2000,-1500,1500,0
938,58,-2000,-1500,1500,0
939,58,-2000,-1500,1500,0
940,58,-2000,-1500,1500,0
941,58,-2000,-1500,1500,0
942,58,-2000,-1500,1500,0
943,59,-2000,-1500,1500,0
944,59,-2000,-1500,1500,0
945,59,-2000,-1500,1500,6
946,59,-2000,-1500,1500,0
947,59,-2000,-1500,1500,0
948,59,-2000,-1500,1500,0
949,59,-2000,-1500,1500,0
950,59,-2000,-1500,1500,0
951,59,-2000,-1500,1500,0
952,59,-2000,-1500,1500,0
953,59,-2000,-1500,1500,0
954,59,-2000,-1500,1500,0
955,59,-2000,-1500,1500,0
956,59,-2000,-1500,1500,0
957,59,-2000,-1500,1500,0
958,59,-2000,-1500,1500,0
959,60,-2000,-1500,1500,0
960,60,-2000,-1500,1500,0
961,60,-2000,-1500,1500,32
962,60,-2000,-1500,1500,0
963,60,-2000,-1500,1500,0
964,60,-2000,-1500,1500,0
965,60,-2000,-1500,1500,0
966,60,-2000,-1500,1500,0
967,60,-2000,-1500,1500,0
968,60,-2000,-1500,1500,0
969,60,-2000,-1500,1500,0
970,60,-2000,-1500,1500,0
971,60,-2000,-1500,1500,0
972,60,-2000,-1500,1500,0
973,60,-2000,-1500,1500,0
974,60,-2000,-1500,1500,0
975,61,-2000,-1500,1500,0
976,61,-2000,-1500,1500,0
977,61,-2000,-1500,1500,6
978,61,-2000,-1500,1500,0
979,61,-2000,-1500,1500,0
980,61,-2000,-1500,1500,0
981,61,-2000,-1500,1500,0
982,61,-2000,-1500,1500,0
983,61,-2000,-1500,1500,0
984,61,-2000,-1500,1500,0
985,61,-2000,-1500,1500,0
986,61,-2000,-1500,1500,0
987,61,-2000,-1500,1500,0
988,61,-2000,-1500,1500,0
989,61,-2000,-1500,1500,0
990,61,-2000,-1500,1500,0
991,62,-2000,-1500,1500,0
992,62,-2000,-1500,1500,0
993,62,-2000,-1500,1500,6
994,62,-2000,-1500,1500,0
995,62,-2000,-1500,1500,0
996,62,-2000,-1500,1500,0
997,62,-2000,-1500,1500,0
998,62,-2000,-1500,1500,0
999,62,-2000,-1500,1500,0
1000,62,-2000,-1500,1500,0
1001,62,-2000,-1500,1500,0
1002,62,-2000,-1500,1500,0
1003,62,-2000,-1500,1500,0
1004,62,-2000,-1500,1500,0
1005,62,-2000,-1500,1500,0
1006,62,-2000,-1500,1500,0
1007,63,-2000,-1500,1500,0
1008,63,-2000,-1500,1500,0
1009,63,-2000,-1500,1500,6
1010,63,-2000,-1500,1500,0
1011,63,-2000,-1500,1500,0
1012,63,-2000,-1500,1500,0
1013,63,-2000,-1500,1500,0
1014,63,-2000,-1500,1500,0
1015,63,-2000,-1500,1500,0
1016,63,-2000,-1500,1500,0
1017,63,-2000,-1500,1500,0
1018,63,-2000,-1500,1500,0
1019,63,-2000,-1500,1500,0
1020,63,-2000,-1500,1500,0
1021,63,-2000,-1500,1500,0
1022,63,-2000,-1500,1500,0
1023,64,-2000,-1500,1500,0
1024,64,-2000,-1500,1500,0
1025,64,-2000,-1500,1500,16
1026,64,-2000,-1500,1500,0
1027,64,-2000,-1500,1500,0
1028,64,-2000,-1500,1500,0
1029,64,-2000,-1500,1500,0
1030,64,-2000,-1500,1500,0
1031,64,-2000,-1500,1500,0
1032,64,-2000,-1500,1500,0
1033,64,-2000,-1500,1500,0
1034,64,-2000,-1500,1500,0
1035,64,-2000,-1500,1500,0
1036,64,-2000,-1500,1500,0
1037,64,-2000,-1500,1500,0
1038,64,-2000,-1500,1500,0
1039,65,-2000,-1500,1500,0
1040,65,-2000,-1500,1500,0
1041,65,-2000,-1500,1500,6
1042,65,-2000,-1500,1500,0
1043,65,-2000,-1500,1500,0
1044,65,-2000,-1500,1500,0
1045,65,-2000,-1500,1500,0
1046,65,-2000,-1500,1500,0
1047,65,-2000,-1500,1500,0
1048,65,-2000,-1500,1500,0
1049,65,-2000,-1500,1500,0
1050,65,-2000,-1500,1500,0
1051,65,-2000,-1500,1500,0
1052,65,-2000,-1500,1500,0
1053,65,-2000,-1500,1500,0
1054,65,-2000,-1500,1500,0
1055,66,-2000,-1500,1500,0
1056,66,-2000,-1500,1500,0
1057,66,-2000,-1500,1500,16
1058,66,-2000,-1500,1500,0
1059,66,-2000,-1500,1500,0
1060,66,-2000,-1500,1500,0
1061,66,-2000,-1500,1500,0
1062,66,-2000,-1500,1500,0
1063,66,-2000,-1500,1500,0
1064,66,-2000,-1500,1500,0
1065,66,-2000,-1500,1500,0
1066,66,-2000,-1500,1500,0
1067,66,-2000,-1500,1500,0
1068,66,-2000,-1500,1500,0
1069,66,-2000,-1500,1500,0
1070,66,-2000,-1500,1500,0
1071,67,-2000,-1500,1500,0
1072,67,-2000,-1500,1500,0
1073,67,-2000,-1500,1500,16
1074,67,-2000,-1500,1500,0
1075,67,-2000,-1500,1500,0
1076,67,-2000,-1500,1500,0
1077,67,-2000,-1500,1500,0
1078,67,-2000,-1500,1500,0
1079,67,-2000,-1500,1500,0
1080,67,-2000,-1500,1500,0
1081,67,-2000,-1500,1500,0
1082,67,-2000,-1500,1500,0
1083,67,-2000,-1500,1500,0
1084,67,-2000,-1500,1500,0
1085,67,-2000,-1500,1500,0
1086,67,-2000,-1500,1500,0
1087,68,-2000,-1500,1500,0
1088,68,-2000,-1500,1500,0
1089,68,-2000,-1500,1500,6
1090,68,-2000,-1500,1500,0
1091,68,-2000,-1500,1500,0
1092,68,-2000,-1500,1500,0
1093,68,-2000,-1500,1500,0
1094,68,-2000,-1500,1500,0
1095,68,-2000,-1500,1500,0
1096,68,-2000,-1500,1500,0
1097,68,-2000,-1500,1500,0
1098,68,-2000,-1500,1500,0
1099,68,-2000,-1500,1500,3
1100,68,-2000,-1500,1500,0
1101,68,-2000,-1500,1500,0
1102,68,-2000,-1500,1500,0
1103,69,-2000,-1500,1500,0
1104,69,-2000,-1500,1500,0
1105,69,-2000,-1500,1500,6
1106,69,-2000,-1500,1500,0
1107,69,-2000,-1500,1500,0
1108,69,-2000,-1500,1500,0
1109,69,-2000,-1500,1500,0
1110,69,-2000,-1500,1500,0
1111,69,-2000,-1500,1500,0
1112,69,-2000,-1500,1500,0
1113,69,-2000,-1500,1500,0
1114,69,-2000,-1500,1500,0
1115,69,-2000,-1500,1500,0
1116,69,-2000,-1500,1500,0
1117,69,-2000,-1500,1500,0
1118,69,-2000,-1500,1500,0
1119,70,-2000,-1500,1500,0
1120,70,-2000,-1500,1500,0
1121,70,-2000,-1500,1500,6
1122,70,-2000,-1500,1500,0
1123,70,-2000,-1500,1500,0
1124,70,-2000,-1500,1500,0
1125,70,-2000,-1500,1500,0
1126,70,-2000,-1500,1500,0
1127,70,-2000,-1500,1500,0
1128,70,-2000,-1500,1500,0
1129,70,-2000,-1500,1500,0
1130,70,-2000,-1500,1500,0
1131,70,-2000,-1500,1500,0
1132,70,-2000,-1500,1500,0
1133,70,-2000,-1500,1500,0
1134,70,-2000,-1500,1500,0
1135,71,-2000,-1500,1500,0
1136,71,-2000,-1500,1500,0
1137,71,-2000,-1500,1500,6
1138,71,-2000,-1500,1500,0
1139,71,-2000,-1500,1500,0
1140,71,-2000,-1500,1500,0
1141,71,-2000,-1500,1500,0
1142,71,-2000,-1500,1500,0
1143,71,-2000,-1500,1500,0
1144,71,-2000,-1500,1500,0
1145,71,-2000,-1500,1500,0
1146,71,-2000,-1500,1500,0
1147,71,-2000,-1500,1500,0
1148,71,-2000,-1500,1500,0
1149,71,-2000,-1500,1500,0
1150,71,-2000,-1500,1500,0
1151,72,-2000,-1500,1500,0
1152,72,-2000,-1500,1500,0
1153,72,-2000,-1500,1500,32
1154,72,-2000,-1500,1500,0
1155,72,-2000,-1500,1500,0
1156,72,-2000,-1500,1500,0
1157,72,-2000,-1500,1500,0
1158,72,-2000,-1500,1500,0
1159,72,-2000,-1500,1500,0
1160,72,-2000,-1500,1500,0
1161,72,-2000,-1500,1500,0
1162,72,-2000,-1500,1500,0
1163,72,-2000,-1500,1500,0
1164,72,-2000,-1500,1500,0
1165,72,-2000,-1500,1500,0
1166,72,-2000,-1500,1500,0
1167,73,-2000,-1500,1500,0
1168,73,-2000,-1500,1500,0
1169,73,-2000,-1500,1500,6
1170,73,-2000,-1500,1500,0
1171,73,-2000,-1500,1500,0
1172,73,-2000,-1500,1500,0
1173,73,-2000,-1500,1500,0
1174,73,-2000,-1500,1500,0
1175,73,-2000,-1500,1500,0
1176,73,-2000,-1500,1500,0
1177,73,-2000,-1500,1500,0
1178,73,-2000,-1500,1500,0
1179,73,-2000,-1500,1500,0
1180,73,-2000,-1500,1500,0
1181,73,-2000,-1500,1500,0
1182,73,-2000,-1500,1500,0
1183,74,-2000,-1500,1500,0
1184,74,-2000,-1500,1500,0
1185,74,-2000,-1500,1500,16
1186,74,-2000,-1500,1500,0
1187,74,-2000,-1500,1500,0
1188,74,-2000,-1500,1500,0
1189,74,-2000,-1500,1500,0
1190,74,-2000,-1500,1500,0
1191,74,-2000,-1500,1500,0
1192,74,-2000,-1500,1500,0
1193,74,-2000,-1500,1500,0
1194,74,-2000,-1500,1500,0
1195,74,-2000,-1500,1500,0
1196,74,-2000,-1500,1500,0
1197,74,-2000,-1500,1500,0
1198,74,-2000,-1500,1500,0
1199,75,-2000,-1500,1500,0
1200,75,-2000,-1500,1500,0
1201,75,-2000,-1500,1500,6
1202,75,-2000,-1500,1500,0
1203,75,-2000,-1500,1500,0
1204,75,-2000,-1500,1500,0
1205,75,-2000,-1500,1500,0
1206,75,-2000,-1500,1500,0
1207,75,-2000,-1500,1500,0
1208,75,-2000,-1500,1500,0
1209,75,-2000,-1500,1500,0
1210,75,-2000,-1500,1500,0
1211,75,-2000,-1500,1500,0
1212,75,-2000,-1500,1500,0
1213,75,-2000,-1500,1500,0
1214,75,-2000,-1500,1500,0
1215,76,-2000,-1500,1500,0
1216,76,-2000,-1500,1500,0
1217,76,-2000,-1500,1500,6
1218,76,-2000,-1500,1500,0
1219,76,-2000,-1500,1500,0
1220,76,-2000,-1500,1500,0
1221,76,-2000,-1500,1500,0
1222,76,-2000,-1500,1500,0
1223,76,-2000,-1500,1500,0
1224,76,-2000,-1500,1500,0
1225,76,-2000,-1500,1500,0
1226,76,-2000,-1500,1500,0
1227,76,-2000,-1500,1500,0
1228,76,-2000,-1500,1500,0
1229,76,-2000,-1500,1500,0
1230,76,-2000,-1500,1500,0
1231,77,-2000,-1500,1500,0
1232,77,-2000,-1500,1500,0
1233,77,-2000,-1500,1500,6
1234,77,-2000,-1500,1500,0
1235,77,-2000,-1500,1500,0
1236,77,-2000,-1500,1500,0
1237,77,-2000,-1500,1500,0
1238,77,-2000,-1500,1500,0
1239,77,-2000,-1500,1500,0
1240,77,-2000,-1500,1500,0
1241,77,-2000,-1500,1500,0
1242,77,-2000,-1500,1500,0
1243,77,-2000,-1500,1500,0
1244,77,-2000,-1500,1500,0
1245,77,-2000,-1500,1500,0
1246,77,-2000,-1500,1500,0
1247,78,-2000,-1500,1500,0
1248,78,-2000,-1500,1500,0
1249,78,-2000,-1500,1500,6
1250,78,-2000,-1500,1500,0
1251,78,-2000,-1500,1500,0
1252,78,-2000,-1500,1500,0
1253,78,-2000,-1500,1500,0
1254,78,-2000,-1500,1500,0
1255,78,-2000,-1500,1500,0
1256,78,-2000,-1500,1500,0
1257,78,-2000,-1500,1500,0
1258,78,-2000,-1500,1500,0
1259,78,-2000,-1500,1500,0
1260,78,-2000,-1500,1500,0
1261,78,-2000,-1500,1500,0
1262,78,-2000,-1500,1500,0
1263,79,-2000,-1500,1500,0
1264,79,-2000,-1500,1500,0
1265,79,-2000,-1500,1500,6
1266,79,-2000,-1500,1500,0
1267,79,-2000,-1500,1500,0
1268,79,-2000,-1500,1500,0
1269,79,-2000,-1500,1500,0
1270,79,-2000,-1500,1500,0
1271,79,-2000,-1500,1500,0
1272,79,-2000,-1500,1500,0
1273,79,-2000,-1500,1500,0
1274,79,-2000,-1500,1500,0
1275,79,-2000,-1500,1500,0
1276,79,-2000,-1500,1500,0
1277,79,-2000,-1500,1500,0
1278,79,-2000,-1500,1500,0
1279,80,-2000,-1500,1500,0
1280,80,-2000,-1500,1500,0
1281,80,-2000,-1500,1500,6
1282,80,-2000,-1500,1500,0
1283,80,-2000,-1500,1500,0
1284,80,-2000,-1500,1500,0
1285,80,-2000,-1500,1500,0
1286,80,-2000,-1500,1500,0
1287,80,-2000,-1500,1500,0
1288,80,-2000,-1500,1500,0
1289,80,-2000,-1500,1500,0
1290,80,-2000,-1500,1500,0
1291,80,-2000,-1500,1500,0
1292,80,-2000,-1500,1500,0
1293,80,-2000,-1500,1500,0
1294,80,-2000,-1500,1500,0
1295,81,-2000,-1500,1500,0
1296,81,-2000,-1500,1500,0
1297,81,-2000,-1500,1500,6
1298,81,-2000,-1500,1500,0
1299,81,-2000,-1500,1500,0
1300,81,-2000,-1500,1500,0
1301,81,-2000,-1500,1500,0
1302,81,-2000,-1500,1500,0
1303,81,-2000,-1500,1500,0
1304,81,-2000,-1500,1500,0
1305,81,-2000,-1500,1500,0
1306,81,-2000,-1500,1500,0
1307,81,-2000,-1500,1500,0
1308,81,-2000,-1500,1500,0
1309,81,-2000,-1500,1500,0
1310,81,-2000,-1500,1500,0
1311,82,-2000,-1500,1500,0
1312,82,-2000,-1500,1500,0
1313,82,-2000,-1500,1500,6
1314,82,-2000,-1500,1500,0
1315,82,-2000,-1500,1500,0
1316,82,-2000,-1500,1500,0
1317,82,-2000,-1500,1500,0
1318,82,-2000,-1500,1500,0
1319,82,-2000,-1500,1500,0
1320,82,-2000,-1500,1500,0
1321,82,-2000,-1500,1500,0
1322,82,-2000,-1500,1500,0
1323,82,-2000,-1500,1500,0
1324,82,-2000,-1500,1500,0
1325,82,-2000,-1500,1500,0
1326,82,-2000,-1500,1500,0
1327,83,-2000,-1500,1500,0
1328,83,-2000,-1500,1500,0
1329,83,-2000,-1500,1500,6
1330,83,-2000,-1500,1500,0
1331,83,-2000,-1500,1500,0
1332,83,-2000,-1500,1500,0
1333,83,-2000,-1500,1500,0
1334,83,-2000,-1500,1500,0
1335,83,-2000,-1500,1500,0
1336,83,-2000,-1500,1500,0
1337,83,-2000,-1500,1500,0
1338,83,-2000,-1500,1500,0
1339,83,-2000,-1500,1500,0
1340,83,-2000,-1500,1500,0
1341,83,-2000,-1500,1500,0
1342,83,-2000,-1500,1500,0
1343,84,-2000,-1500,1500,0
1344,84,-2000,-1500,1500,0
1345,84,-2000,-1500,1500,6
1346,84,-2000,-1500,1500,0
1347,84,-2000,-1500,1500,0
1348,84,-2000,-1500,1500,0
1349,84,-2000,-1500,1500,0
1350,84,-2000,-1500,1500,0
1351,84,-2000,-1500,1500,0
1352,84,-2000,-1500,1500,0
1353,84,-2000,-1500,1500,0
1354,84,-2000,-1500,1500,0
1355,84,-2000,-1500,1500,0
1356,84,-2000,-1500,1500,0
1357,84,-2000,-1500,1500,0
1358,84,-2000,-1500,1500,0
1359,85,-2000,-1500,1500,0
1360,85,-2000,-1500,1500,0
1361,85,-2000,-1500,1500,6
1362,85,-2000,-1500,1500,0
1363,85,-2000,-1500,1500,0
1364,85,-2000,-1500,1500,0
1365,85,-2000,-1500,1500,0
1366,85,-2000,-1500,1500,0
1367,85,-2000,-1500,1500,0
1368,85,-2000,-1500,1500,0
1369,85,-2000,-1500,1500,0
1370,85,-2000,-1500,1500,0
1371,85,-2000,-1500,1500,3
1372,85,-2000,-1500,1500,0
1373,85,-2000,-1500,1500,0
1374,85,-2000,-1500,1500,0
1375,86,-2000,-1500,1500,0
1376,86,-2000,-1500,1500,0
1377,86,-2000,-1500,1500,6
1378,86,-2000,-1500,1500,0
1379,86,-2000,-1500,1500,0
1380,86,-2000,-1500,1500,0
1381,86,-2000,-1500,1500,0
1382,86,-2000,-1500,1500,0
1383,86,-2000,-1500,1500,0
1384,86,-2000,-1500,1500,0
1385,86,-2000,-1500,1500,0
1386,86,-2000,-1500,1500,0
1387,86,-2000,-1500,1500,0
1388,86,-2000,-1500,1500,0
1389,86,-2000,-1500,1500,0
1390,86,-2000,-1500,1500,0
1391,87,-2000,-1500,1500,0
1392,87,-2000,-1500,1500,0
1393,87,-2000,-1500,1500,6
1394,87,-2000,-1500,1500,0
1395,87,-2000,-1500,1500,0
1396,87,-2000,-1500,1500,0
1397,87,-2000,-1500,1500,0
1398,87,-2000,-1500,1500,0
1399,87,-2000,-1500,1500,0
1400,87,-2000,-1500,1500,0
1401,87,-2000,-1500,1500,0
1402,87,-2000,-1500,1500,0
1403,87,-2000,-1500,1500,0
1404,87,-2000,-1500,1500,0
1405,87,-2000,-1500,1500,0
1406,87,-2000,-1500,1500,0
1407,88,-2000,-1500,1500,0
1408,88,-2000,-1500,1500,0
1409,88,-2000,-1500,1500,16
1410,88,-2000,-1500,1500,0
1411,88,-2000,-1500,1500,0
1412,88,-2000,-1500,1500,0
1413,88,-2000,-1500,1500,0
1414,88,-2000,-1500,1500,0
1415,88,-2000,-1500,1500,0
1416,88,-2000,-1500,1500,0
1417,88,-2000,-1500,1500,0
1418,88,-2000,-1500,1500,0
1419,88,-2000,-1500,1500,0
1420,88,-2000,-1500,1500,0
1421,88,-2000,-1500,1500,0
1422,88,-2000,-1500,1500,0
1423,89,-2000,-1500,1500,0
1424,89,-2000,-1500,1500,0
1425,89,-2000,-1500,1500,6
1426,89,-2000,-1500,1500,0
1427,89,-2000,-1500,1500,0
1428,89,-2000,-1500,1500,0
1429,89,-2000,-1500,1500,0
1430,89,-2000,-1500,1500,0
1431,89,-2000,-1500,1500,0
1432,89,-2000,-1500,1500,0
1433,89,-2000,-1500,1500,0
1434,89,-2000,-1500,1500,0
1435,89,-2000,-1500,1500,0
1436,89,-2000,-1500,1500,0
1437,89,-2000,-1500,1500,0
1438,89,-2000,-1500,1500,0
1439,90,-2000,-1500,1500,0
1440,90,-2000,-1500,1500,0
1441,90,-2000,-1500,1500,16
1442,90,-2000,-1500,1500,0
1443,90,-2000,-1500,1500,0
1444,90,-2000,-1500,1500,0
1445,90,-2000,-1500,1500,0
1446,90,-2000,-1500,1500,0
1447,90,-2000,-1500,1500,0
1448,90,-2000,-1500,1500,0
1449,90,-2000,-1500,1500,0
1450,90,-2000,-1500,1500,0
1451,90,-2000,-1500,1500,0
1452,90,-2000,-1500,1500,0
1453,90,-2000,-1500,1500,0
1454,90,-2000,-1500,1500,0
1455,91,-2000,-1500,1500,0
1456,91,-2000,-1500,1500,0
1457,91,-2000,-1500,1500,16
1458,91,-2000,-1500,1500,0
1459,91,-2000,-1500,1500,0
1460,91,-2000,-1500,1500,0
1461,91,-2000,-1500,1500,0
1462,91,-2000,-1500,1500,0
1463,91,-2000,-1500,1500,0
1464,91,-2000,-1500,1500,0
1465,91,-2000,-1500,1500,0
1466,91,-2000,-1500,1500,0
1467,91,-2000,-1500,1500,0
1468,91,-2000,-1500,1500,0
1469,91,-2000,-1500,1500,0
1470,91,-2000,-1500,1500,0
1471,92,-2000,-1500,1500,0
1472,92,-2000,-1500,1500,0
1473,92,-2000,-1500,1500,6
1474,92,-2000,-1500,1500,0
1475,92,-2000,-1500,1500,0
1476,92,-2000,-1500,1500,0
1477,92,-2000,-1500,1500,0
1478,92,-2000,-1500,1500,0
1479,92,-2000,-1500,1500,0
1480,92,-2000,-1500,1500,0
1481,92,-2000,-1500,1500,0
1482,92,-2000,-1500,1500,0
1483,92,-2000,-1500,1500,0
1484,92,-2000,-1500,1500,0
1485,92,-2000,-1500,1500,0
1486,92,-2000,-1500,1500,0
1487,93,-2000,-1500,1500,0
1488,93,-2000,-1500,1500,0
1489,93,-2000,-1500,1500,6
1490,93,-2000,-1500,1500,0
1491,93,-2000,-1500,1500,0
1492,93,-2000,-1500,1500,0
1493,93,-2000,-1500,1500,0
1494,93,-2000,-1500,1500,0
1495,93,-2000,-1500,1500,0
1496,93,-2000,-1500,1500,0
1497,93,-2000,-1500,1500,0
1498,93,-2000,-1500,1500,0
1499,93,-2000,-1500,1500,0
1500,93,-2000,-1500,1500,0
1501,93,-2000,-1500,1500,0
1502,93,-2000,-1500,1500,0
1503,94,-2000,-1500,1500,0
1504,94,-2000,-1500,1500,0
1505,94,-2000,-1500,1500,6
1506,94,-2000,-1500,1500,0
1507,94,-2000,-1500,1500,0
1508,94,-2000,-1500,1500,0
1509,94,-2000,-1500,1500,0
1510,94,-2000,-1500,1500,0
1511,94,-2000,-1500,1500,0
1512,94,-2000,-1500,1500,0
1513,94,-2000,-1500,1500,0
1514,94,-2000,-1500,1500,0
1515,94,-2000,-1500,1500,0
1516,94,-2000,-1500,1500,0
1517,94,-2000,-1500,1500,0
1518,94,-2000,-1500,1500,0
1519,95,-2000,-1500,1500,0
1520,95,-2000,-1500,1500,0
1521,95,-2000,-1500,1500,32
1522,95,-2000,-1500,1500,0
1523,95,-2000,-1500,1500,0
1524,95,-2000,-1500,1500,0
1525,95,-2000,-1500,1500,0
1526,95,-2000,-1500,1500,0
1527,95,-2000,-1500,1500,0
1528,95,-2000,-1500,1500,0
1529,95,-2000,-1500,1500,0
1530,95,-2000,-1500,1500,0
1531,95,-2000,-1500,1500,0
1532,95,-2000,-1500,1500,0
1533,95,-2000,-1500,1500,0
1534,95,-2000,-1500,1500,0
1535,96,-2000,-1500,1500,0
1536,96,-2000,-1500,1500,0
1537,96,-2000,-1500,1500,6
1538,96,-2000,-1500,1500,0
1539,96,-2000,-1500,1500,0
1540,96,-2000,-1500,1500,0
1541,96,-2000,-1500,1500,0
1542,96,-2000,-1500,1500,0
1543,96,-2000,-1500,1500,0
1544,96,-2000,-1500,1500,703
1545,96,-2000,-1500,1500,0
1546,96,-2000,-1500,1500,0
1547,96,-2000,-1500,1500,0
1548,96,-2000,-1500,1500,0
1549,96,-2000,-1500,1500,0
1550,96,-2000,-1500,1500,0
1551,97,-2000,-1500,1500,0
1552,97,-2000,-1500,1500,0
1553,97,-2000,-1500,1500,6
1554,97,-2000,-1500,1500,0
1555,97,-2000,-1500,1500,0
1556,97,-2000,-1500,1500,0
1557,97,-2000,-1500,1500,0
1558,97,-2000,-1500,1500,0
1559,97,-2000,-1500,1500,0
1560,97,-2000,-1500,1500,0
1561,97,-2000,-1500,1500,0
1562,97,-2000,-1500,1500,0
1563,97,-2000,-1500,1500,0
1564,97,-2000,-1500,1500,0
1565,97,-2000,-1500,1500,0
1566,97,-2000,-1500,1500,0
1567,98,-2000,-1500,1500,0
1568,98,-2000,-1500,1500,0
1569,98,-2000,-1500,1500,6
1570,98,-2000,-1500,1500,0
1571,98,-2000,-1500,1500,0
1572,98,-2000,-1500,1500,0
1573,98,-2000,-1500,1500,0
1574,98,-2000,-1500,1500,0
1575,98,-2000,-1500,1500,0
1576,98,-2000,-1500,1500,0
1577,98,-2000,-1500,1500,0
1578,98,-2000,-1500,1500,0
1579,98,-2000,-1500,1500,0
1580,98,-2000,-1500,1500,0
1581,98,-2000,-1500,1500,0
1582,98,-2000,-1500,1500,0
1583,99,-2000,-1500,1500,0
1584,99,-2000,-1500,1500,0
1585,99,-2000,-1500,1500,6
1586,99,-2000,-1500,1500,0
1587,99,-2000,-1500,1500,0
1588,99,-2000,-1500,1500,0
1589,99,-2000,-1500,1500,0
1590,99,-2000,-1500,1500,0
1591,99,-2000,-1500,1500,0
1592,99,-2000,-1500,1500,0
1593,99,-2000,-1500,1500,0
1594,99,-2000,-1500,1500,0
1595,99,-2000,-1500,1500,0
1596,99,-2000,-1500,1500,0
1597,99,-2000,-1500,1500,0
1598,99,-2000,-1500,1500,0
1599,100,-2000,-1500,1500,0
1600,100,-2000,-1500,1500,0
1601,100,-2000,-1500,1500,6
1602,100,-2000,-1500,1500,0
1603,100,-2000,-1500,1500,0
1604,100,-2000,-1500,1500,0
1605,100,-2000,-1500,1500,0
1606,100,-2000,-1500,1500,0
1607,100,-2000,-1500,1500,0
1608,100,-2000,-1500,1500,0
1609,100,-2000,-1500,1500,0
1610,100,-2000,-1500,1500,0
1611,100,-2000,-1500,1500,0
1612,100,-2000,-1500,1500,0
1613,100,-2000,-1500,1500,0
1614,100,-2000,-1500,1500,0
1615,101,-2000,-1500,1500,0
1616,101,-2000,-1500,1500,0
1617,101,-2000,-1500,1500,6
1618,101,-2000,-1500,1500,0
1619,101,-2000,-1500,1500,0
1620,101,-2000,-1500,1500,0
1621,101,-2000,-1500,1500,0
1622,101,-2000,-1500,1500,0
1623,101,-2000,-1500,1500,0
1624,101,-2000,-1500,1500,0
1625,101,-2000,-1500,1500,0
1626,101,-2000,-1500,1500,0
1627,101,-2000,-1500,1500,0
1628,101,-2000,-1500,1500,0
1629,101,-2000,-1500,1500,0
1630,101,-2000,-1500,1500,0
1631,102,-2000,-1500,1500,0
1632,102,-2000,-1500,1500,0
1633,102,-2000,-1500,1500,6
1634,102,-2000,-1500,1500,0
1635,102,-2000,-1500,1500,0
1636,102,-2000,-1500,1500,0
1637,102,-2000,-1500,1500,0
1638,102,-2000,-1500,1500,0
1639,102,-2000,-1500,1500,0
1640,102,-2000,-1500,1500,0
1641,102,-2000,-1500,1500,0
1642,102,-2000,-1500,1500,0
1643,102,-2000,-1500,1500,3
1644,102,-2000,-1500,1500,0
1645,102,-2000,-1500,1500,0
1646,102,-2000,-1500,1500,0
1647,103,-2000,-1500,1500,0
